"feature"	"metadata"	"value"	"name"	"coef"	"null_hypothesis"	"stderr"	"pval_individual"	"qval_individual"	"pval_joint"	"qval_joint"	"error"	"model"	"N"	"N_not_zero"
"d__Bacteria;p__Bdellovibrionota;c__Bdellovibrionia;o__Bacteriovoracales;f__Bacteriovoracaceae;g__Peredibacter;s__uncultured_Peredibacter"	"leachate"	".L:stage.Q"	"leachate.L:stage.Q"	-10.6788139371262	0	0.663143506694066	2.41765085665309e-58	2.53514868828643e-54	4.83530171330616e-58	4.01813572375742e-54	NA	"prevalence"	63	44
"d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__SAR11_clade;f__Clade_II;g__Clade_II;__"	"leachate"	".Q:stage.Q"	"leachate.Q:stage.Q"	9.113033924358	0	0.641371853700553	8.09610832650161e-46	4.24478959558479e-42	1.61922166530033e-45	6.72786601932287e-42	NA	"prevalence"	63	53
"d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__SAR11_clade;f__Clade_II;g__Clade_II;__"	"leachate"	".C:stage.Q"	"leachate.C:stage.Q"	10.5964550499358	0	0.861846385027371	9.6282431569841e-35	3.36539192480451e-31	1.92564863139681e-34	5.33404670896917e-31	NA	"prevalence"	63	53
"d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Alteromonadales;f__Alteromonadaceae;g__Aestuariibacter;s__uncultured_Alteromonas"	"leachate"	".Q:stage.L"	"leachate.Q:stage.L"	-7.89050849006063	0	0.704357188865522	3.96723326869085e-29	1.04001020138731e-25	7.93446653738168e-29	1.64838542314104e-25	NA	"prevalence"	63	52
"d__Bacteria;p__Bdellovibrionota;c__Bdellovibrionia;o__Bacteriovoracales;f__Bacteriovoracaceae;g__Peredibacter;s__uncultured_Peredibacter"	"leachate"	".Q"	"leachate.Q"	6.20979380708769	0	0.584896696741787	2.4866432794345e-26	5.21498828563004e-23	4.973286558869e-26	8.26560226084029e-23	NA	"prevalence"	63	44
"d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Alteromonadales;f__Alteromonadaceae;g__Aestuariibacter;s__uncultured_Alteromonas"	"stage"	".Q"	"stage.Q"	-7.05527861778807	0	0.677478183703172	2.13965980276656e-25	3.73941211530168e-22	4.27931960553312e-25	5.92685765366338e-22	NA	"prevalence"	63	52
"d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__SAR11_clade;f__Clade_II;g__Clade_II;__"	"stage"	".L"	"stage.L"	-8.23441270451835	0	0.813197935910792	4.23783675990358e-24	6.34827946633556e-21	8.47567351980719e-24	1.0061835278514e-20	NA	"prevalence"	63	53
"d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Alteromonadales;f__Alteromonadaceae;g__Aestuariibacter;s__uncultured_Alteromonas"	"leachate"	".Q"	"leachate.Q"	-6.46466920381403	0	0.647553440569213	1.8050966282938e-23	2.3660304055361e-20	3.61019325658762e-23	3.75008824528039e-20	NA	"prevalence"	63	52
"d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Alteromonadales;f__Pseudoalteromonadaceae;g__Algicola;s__uncultured_bacterium"	"stage"	".L"	"stage.L"	2.85688927170246	-0.57767534003919	0.128219136658808	6.49567373547761e-23	7.56818164335758e-20	6.49567373547761e-23	5.99767208242433e-20	NA	"abundance"	63	63
"d__Bacteria;p__Bdellovibrionota;c__Bdellovibrionia;o__Bacteriovoracales;f__Bacteriovoracaceae;g__Peredibacter;s__uncultured_Peredibacter"	"leachate"	".L:stage.L"	"leachate.L:stage.L"	-5.82130435765439	0	0.634812418541702	4.72504491979412e-20	4.95468210289611e-17	9.45008983958827e-20	7.85302465669785e-17	NA	"prevalence"	63	44
"d__Bacteria;p__Bdellovibrionota;c__Bdellovibrionia;o__Bacteriovoracales;f__Bacteriovoracaceae;g__Peredibacter;s__uncultured_Peredibacter"	"stage"	".L"	"stage.L"	5.04991668382436	0	0.563883891110399	3.37903231059995e-19	3.22113934626828e-16	6.75806462119992e-19	5.10541063656103e-16	NA	"prevalence"	63	44
"d__Bacteria;p__Bdellovibrionota;c__Bdellovibrionia;o__Bacteriovoracales;f__Bacteriovoracaceae;g__Peredibacter;s__uncultured_Peredibacter"	"leachate"	".Q:stage.L"	"leachate.Q:stage.L"	5.38981157713298	0	0.61736380710691	2.5385130479302e-18	2.21823731838301e-15	5.07702609586043e-18	3.51584057138335e-15	NA	"prevalence"	63	44
"d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Alteromonadales;f__Alteromonadaceae;g__Aestuariibacter;s__uncultured_Alteromonas"	"stage"	".L"	"stage.L"	5.86834288327538	0	0.677399123688281	4.59304415577394e-18	3.70482007826504e-15	9.18608831154793e-18	5.87203029761256e-15	NA	"prevalence"	63	52
"d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Oceanospirillales;f__Nitrincolaceae;g__Amphritea;__"	"stage"	".L"	"stage.L"	1.65662342391227	-0.57767534003919	0.128911012534499	2.81023242071013e-17	2.10486408311189e-14	2.81023242071013e-17	1.66807367257866e-14	NA	"abundance"	63	63
"d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Alteromonadales;f__Colwelliaceae;g__Thalassotalea;__"	"stage"	".L"	"stage.L"	2.05684519837157	-0.57767534003919	0.176325864404158	3.62010578335729e-17	2.5306952829523e-14	3.62010578335729e-17	2.00553860397994e-14	NA	"abundance"	63	63
"d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Alteromonadales;f__Colwelliaceae;g__Thalassotalea;s__uncultured_marine"	"stage"	".L"	"stage.L"	2.54528949325308	-0.57767534003919	0.196145786898911	4.74360133911643e-17	3.10883772762343e-14	4.74360133911643e-17	2.46370794550359e-14	NA	"abundance"	63	61
"d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Oceanospirillales;f__Nitrincolaceae;g__Marinobacterium;s__Marinobacterium_jannaschii"	"leachate"	".Q:stage.L"	"leachate.Q:stage.L"	-7.9524662620944	0	0.976516419690185	3.83347619564643e-16	2.36457831691461e-13	7.66695239129285e-16	3.74778672774374e-13	NA	"prevalence"	63	38
"d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Alteromonadales;f__Alteromonadaceae;g__Aestuariibacter;s__uncultured_Alteromonas"	"leachate"	".L:stage.Q"	"leachate.L:stage.Q"	-5.68215423050138	0	0.717920458600257	2.47769052247108e-15	1.44339237881287e-12	4.95538104494215e-15	2.16732718334049e-12	NA	"prevalence"	63	52
"d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;__;__"	"stage"	".L"	"stage.L"	1.51580495297134	-0.57767534003919	0.131414266564183	3.43977279539134e-15	1.89839250170914e-12	3.43977279539134e-15	1.588028440539e-12	NA	"abundance"	63	63
"d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Oceanospirillales;f__Saccharospirillaceae;g__Litoribrevibacter;s__Litoribrevibacter_euphylliae"	"stage"	".L"	"stage.L"	1.87493688706945	-0.57767534003919	0.18476421514642	5.91786443056189e-15	3.1027363209436e-12	5.91786443056189e-15	2.45887267089847e-12	NA	"abundance"	63	63
"d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Nautella;__"	"stage"	".L"	"stage.L"	1.45114768512111	-0.57767534003919	0.143225114037916	8.64149116538994e-15	4.1199141238042e-12	8.64149116538994e-15	3.41956150401859e-12	NA	"abundance"	63	63
"d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Alteromonadales;f__Shewanellaceae;g__Psychrobium;s__uncultured_bacterium"	"stage"	".L"	"stage.L"	2.85861744297472	-0.57767534003919	0.277025201219126	8.64372598928975e-15	4.1199141238042e-12	1.72874519785793e-14	6.2460315626954e-12	NA	"abundance"	63	60
"d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Oceanospirillales;f__Nitrincolaceae;g__Nitrincolaceae;s__uncultured_gamma"	"stage"	".L"	"stage.L"	1.98122337001495	-0.57767534003919	0.197645026355196	1.04326448150415e-14	4.75637884915327e-12	1.04326448150415e-14	3.94069447331795e-12	NA	"abundance"	63	63
"d__Bacteria;p__Bdellovibrionota;c__Bdellovibrionia;o__Bacteriovoracales;f__Bacteriovoracaceae;g__Peredibacter;s__uncultured_Peredibacter"	"leachate"	".C"	"leachate.C"	4.10590949999115	0	0.53812740664885	2.34762553450367e-14	1.02571672311689e-11	4.69525106900728e-14	1.62573068264377e-11	NA	"prevalence"	63	44
"d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Oceanospirillales;f__Nitrincolaceae;g__Marinobacterium;s__Marinobacterium_jannaschii"	"leachate"	".Q:stage.Q"	"leachate.Q:stage.Q"	7.21697242145359	0	0.957517652175787	4.80283519734602e-14	2.01450119517481e-11	9.60567039469177e-14	3.19292483919554e-11	NA	"prevalence"	63	38
"d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Shimia;__"	"stage"	".L"	"stage.L"	2.05137229123898	-0.57767534003919	0.214442780242578	1.06743292339575e-13	4.30503909027993e-11	2.13486584679138e-13	6.82335968724475e-11	NA	"abundance"	63	62
"d__Bacteria;p__Bdellovibrionota;c__Bdellovibrionia;o__Bacteriovoracales;f__Bacteriovoracaceae;g__Peredibacter;s__uncultured_Peredibacter"	"leachate"	".C:stage.Q"	"leachate.C:stage.Q"	-5.20995119343929	0	0.707681896898077	1.81180595838662e-13	7.03651751097856e-11	3.62361191677291e-13	1.07543625101368e-10	NA	"prevalence"	63	44
"d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Alteromonadales;f__Colwelliaceae;g__Thalassotalea;s__uncultured_Colwelliaceae"	"stage"	".L"	"stage.L"	1.70150391376389	-0.57767534003919	0.192524372377141	2.3016924433083e-13	8.61983820018958e-11	2.3016924433083e-13	7.08409785329332e-11	NA	"abundance"	63	61
"d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Oceanospirillales;f__Nitrincolaceae;g__Amphritea;s__uncultured_bacterium"	"stage"	".L"	"stage.L"	1.35502773304672	-0.57767534003919	0.152171562968076	3.94571025210467e-13	1.42671440357137e-10	3.94571025210467e-13	1.1306500756893e-10	NA	"abundance"	63	63
"d__Bacteria;p__Patescibacteria;c__Gracilibacteria;o__JGI_0000069-P22;f__JGI_0000069-P22;g__JGI_0000069-P22;s__uncultured_bacterium"	"stage"	".L"	"stage.L"	2.04201903493277	-0.57767534003919	0.210328121710326	5.72595233567986e-13	2.00141120639797e-10	5.72595233567986e-13	1.58608879698332e-10	NA	"abundance"	63	57
"d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Oceanospirillales;f__Saccharospirillaceae;g__Thalassolituus;s__uncultured_bacterium"	"stage"	".L"	"stage.L"	1.68698774878409	-0.57767534003919	0.205772969415062	1.17593758765653e-12	3.97770372392464e-10	1.17593758765653e-12	3.15227140433089e-10	NA	"abundance"	63	63
"d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Alteromonadales;f__Pseudoalteromonadaceae;g__Algicola;__"	"stage"	".L"	"stage.L"	1.17179077311496	-0.57767534003919	0.151109090004797	2.91428728497763e-12	9.54975514696107e-10	2.91428728497763e-12	7.56803979317628e-10	NA	"abundance"	63	63
"d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Alteromonadales;f__Alteromonadaceae;g__Aestuariibacter;s__uncultured_Alteromonas"	"leachate"	".C:stage.Q"	"leachate.C:stage.Q"	-4.84957798838219	0	0.698352733664834	3.80314097543979e-12	1.20847685662005e-09	7.60628195086512e-12	1.85906479446145e-09	NA	"prevalence"	63	52
"d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Thalassobius;__"	"stage"	".L"	"stage.L"	1.18733078849772	-0.57767534003919	0.142180927827691	4.38698481801726e-12	1.35299772946262e-09	4.38698481801726e-12	1.10472254053707e-09	NA	"abundance"	63	61
"d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Nitrosococcales;f__Methylophagaceae;g__Marine_Methylotrophic_Group_3;s__uncultured_bacterium"	"leachate"	".L"	"leachate.L"	3.30589647484645	-0.126428019670653	0.302134798209143	1.24432651187864e-11	3.72800222958841e-09	1.24432651187864e-11	2.95438666106043e-09	NA	"abundance"	63	44
"d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Cellvibrionales;f__Cellvibrionaceae;g__Aestuariicella;s__uncultured_bacterium"	"stage"	".L"	"stage.L"	1.29266649209415	-0.57767534003919	0.16731404251524	1.56710975078082e-11	4.56464245741324e-09	1.56710975078082e-11	3.61741167471906e-09	NA	"abundance"	63	61
"d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Cognatishimia;s__uncultured_bacterium"	"stage"	".L"	"stage.L"	1.3332274014032	-0.57767534003919	0.176819841993089	2.46845148751463e-11	6.9957249454266e-09	2.46845148751463e-11	5.54400861114773e-09	NA	"abundance"	63	61
"d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Oceanospirillales;f__Nitrincolaceae;g__Marinobacterium;s__Marinobacterium_jannaschii"	"leachate"	".L:stage.L"	"leachate.L:stage.L"	-6.41540829566086	0	0.970101289629	3.76271560857911e-11	1.03831147030422e-08	7.52543121701662e-11	1.64569298456337e-08	NA	"prevalence"	63	38
"d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Alteromonadales;f__Colwelliaceae;g__Thalassotalea;s__Thalassotalea_loyana"	"leachate"	".L"	"leachate.L"	-7.10105335512858	0	1.0910527833546	7.59344036584603e-11	2.04166194041696e-08	1.51868807311154e-10	3.15507447188923e-08	NA	"prevalence"	63	51
"d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas;__"	"stage"	".L"	"stage.L"	-2.59137807604697	-0.57767534003919	0.206581525452096	1.06691923310229e-10	2.79692876957766e-08	1.06691923310229e-10	2.27335867361027e-08	NA	"abundance"	63	62
"d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Alteromonadales;f__Pseudoalteromonadaceae;__;__"	"stage"	".L"	"stage.L"	1.8793839862283	-0.57767534003919	0.282751868524665	3.38448166632299e-10	8.65601823245435e-08	3.38448166632299e-10	6.85976649930342e-08	NA	"abundance"	63	63
"d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Vibrionales;f__Vibrionaceae;g__Vibrio;s__Vibrio_mediterranei"	"stage"	".L"	"stage.L"	-1.96196625288362	-0.57767534003919	0.127029468135322	4.66132921477224e-10	1.16377852728814e-07	4.66132921477224e-10	9.22277280351365e-08	NA	"abundance"	63	63
"d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Nitrosococcales;f__Methylophagaceae;g__Marine_Methylotrophic_Group_3;s__uncultured_bacterium"	"leachate"	".Q"	"leachate.Q"	-2.8727588409125	-0.134600200584977	0.284377252817186	6.66942468947612e-10	1.62640900683364e-07	6.66942468947612e-10	1.2889050969662e-07	NA	"abundance"	63	44
"d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Cellvibrionales;f__Spongiibacteraceae;g__Spongiibacter;__"	"stage"	".L"	"stage.L"	2.09324308840518	-0.57767534003919	0.279434324909831	8.85301078074297e-10	2.10983343288343e-07	1.77060215536483e-09	3.26971198024039e-07	NA	"abundance"	63	50
"d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Alteromonadales;f__Pseudoalteromonadaceae;g__Pseudoalteromonas;s__Pseudoalteromonas_phenolica"	"stage"	".L"	"stage.L"	1.40821017733345	-0.57767534003919	0.230825050403765	1.26719704877267e-09	2.9528507229845e-07	1.26719704877267e-09	2.39327442620475e-07	NA	"abundance"	63	63
"d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Alteromonadales;f__Colwelliaceae;g__Thalassotalea;s__Thalassotalea_loyana"	"leachate"	".C:stage.L"	"leachate.C:stage.L"	-6.50463193324085	0	1.09353679574998	2.71021878691646e-09	6.17812047817522e-07	5.42043756648762e-09	9.79213829945916e-07	NA	"prevalence"	63	51
"d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Nitrosococcales;f__Methylophagaceae;g__Marine_Methylotrophic_Group_3;s__uncultured_bacterium"	"stage"	".L"	"stage.L"	1.72128035565943	-0.57767534003919	0.245834265394193	3.3217303281017e-09	7.41099238733497e-07	6.64346064516948e-09	1.17462038215656e-06	NA	"abundance"	63	44
"d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__SAR11_clade;f__Clade_II;g__Clade_II;__"	"leachate"	".C"	"leachate.C"	-3.806620094529	0	0.658062735048379	7.26913839104278e-09	1.58800385767655e-06	1.45382767292452e-08	2.46557305346994e-06	NA	"prevalence"	63	53
"d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Tenacibaculum;__"	"stage"	".L"	"stage.L"	1.17840140036889	-0.57767534003919	0.21426359137424	8.25884518167453e-09	1.7439234636228e-06	1.65176902951405e-08	2.74524012705236e-06	NA	"abundance"	63	59
"d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Alteromonadales;f__Alteromonadaceae;g__Aestuariibacter;s__Aestuariibacter_aggregatus"	"stage"	".L"	"stage.L"	0.568912663851148	-0.57767534003919	0.119148916653875	8.31548475883463e-09	1.7439234636228e-06	8.31548475883463e-09	1.43961829887325e-06	NA	"abundance"	63	63
"d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;__;__;__;__"	"stage"	".L"	"stage.L"	2.94516885553182	-0.57767534003919	0.443233989769293	9.25882682622001e-09	1.90368741372045e-06	1.85176535667141e-08	3.01728825763519e-06	NA	"abundance"	63	51
