"feature"	"metadata"	"value"	"name"	"coef"	"null_hypothesis"	"stderr"	"pval_individual"	"qval_individual"	"pval_joint"	"qval_joint"	"error"	"model"	"N"	"N_not_zero"
"d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Shimia;__"	"spawn_night"	".L"	"spawn_night.L"	3.85596085392444	-0.576202780380651	0.332896682663963	0	0	0	0	NA	"abundance"	63	62
"d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Alteromonadales;f__Colwelliaceae;g__Thalassotalea;__"	"hpf"	"hpf"	"hpf"	1.2555935273962	-0.332431224528071	0.115980062612167	0	0	0	0	NA	"abundance"	63	63
"d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Oceanospirillales;f__Nitrincolaceae;g__Amphritea;__"	"hpf"	"hpf"	"hpf"	0.945030309872129	-0.332431224528071	0.0842206661863907	0	0	0	0	NA	"abundance"	63	63
"d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;__;__"	"spawn_night"	".L"	"spawn_night.L"	2.55672980074355	-0.576202780380651	0.248041042420591	4.44089209850063e-16	7.74269537373584e-13	4.44089209850063e-16	5.89084336866108e-13	NA	"abundance"	63	63
"d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Oceanospirillales;f__Saccharospirillaceae;g__Litoribrevibacter;s__Litoribrevibacter_euphylliae"	"hpf"	"hpf"	"hpf"	1.16228392665817	-0.332431224528071	0.119390068347319	8.88178419700125e-16	1.23883125979773e-12	8.88178419700125e-16	9.42534938985773e-13	NA	"abundance"	63	63
"d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Alteromonadales;f__Shewanellaceae;g__Psychrobium;s__uncultured_bacterium"	"hpf"	"hpf"	"hpf"	1.74913760006796	-0.332431224528071	0.179537452266299	3.66373598126302e-15	4.25848245555471e-12	3.66373598126302e-15	3.23996385276359e-12	NA	"abundance"	63	60
"d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Nautella;__"	"hpf"	"hpf"	"hpf"	0.822094941940551	-0.332431224528071	0.0947406985195774	2.4757973449141e-14	2.20666818151471e-11	2.4757973449141e-14	1.67889036006841e-11	NA	"abundance"	63	63
"d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Alteromonadales;f__Pseudoalteromonadaceae;g__Pseudoalteromonas;__"	"spawn_night"	".L"	"spawn_night.L"	2.85752436364176	-0.576202780380651	0.312430757254763	2.53130849614536e-14	2.20666818151471e-11	2.53130849614536e-14	1.67889036006841e-11	NA	"abundance"	63	63
"d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Alteromonadales;f__Colwelliaceae;g__Thalassotalea;s__uncultured_marine"	"hpf"	"hpf"	"hpf"	1.38419003309745	-0.332431224528071	0.156136678474329	3.68594044175552e-14	2.85619429342256e-11	3.68594044175552e-14	2.17306666488387e-11	NA	"abundance"	63	61
"d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Thalassobius;__"	"spawn_night"	".L"	"spawn_night.L"	2.64453054815085	-0.576202780380651	0.291696792895171	4.18554080283684e-14	2.91899615589841e-11	4.18554080283684e-14	2.22084794998523e-11	NA	"abundance"	63	61
"d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Alteromonadales;f__Colwelliaceae;g__Thalassotalea;s__uncultured_Colwelliaceae"	"hpf"	"hpf"	"hpf"	1.0792604433735	-0.332431224528071	0.124810961751996	5.81756864903582e-14	3.68833852348871e-11	5.81756864903582e-14	2.80618356834401e-11	NA	"abundance"	63	61
"d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Cellvibrionales;f__Cellvibrionaceae;g__Aestuariicella;s__uncultured_bacterium"	"spawn_night"	".L"	"spawn_night.L"	2.78625202134049	-0.576202780380651	0.314998820768575	1.06581410364015e-13	6.19415629898867e-11	1.06581410364015e-13	4.71267469492886e-11	NA	"abundance"	63	61
"d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Sulfitobacter;__"	"spawn_night"	".L"	"spawn_night.L"	2.65720790785808	-0.576202780380651	0.303330095009271	1.85185200507476e-13	9.93447375645491e-11	1.85185200507476e-13	7.55840518378976e-11	NA	"abundance"	63	59
"d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Alteromonadales;f__Pseudoalteromonadaceae;g__Algicola;s__uncultured_bacterium"	"hpf"	"hpf"	"hpf"	1.4246810147447	-0.332431224528071	0.174980810681627	3.63042929052426e-13	1.70958713852087e-10	3.63042929052426e-13	1.30069821580037e-10	NA	"abundance"	63	63
"d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Oceanospirillales;f__Saccharospirillaceae;g__Oleispira;s__uncultured_bacterium"	"spawn_night"	".L"	"spawn_night.L"	3.46445099683426	-0.576202780380651	0.408361085022892	3.67705865755852e-13	1.70958713852087e-10	3.67705865755852e-13	1.30069821580037e-10	NA	"abundance"	63	63
"d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Oceanospirillales;f__Nitrincolaceae;g__Nitrincolaceae;s__uncultured_gamma"	"hpf"	"hpf"	"hpf"	1.03528190612839	-0.332431224528071	0.134732260313931	7.58948459633757e-13	3.30806659842864e-10	7.58948459633757e-13	2.51686282926045e-10	NA	"abundance"	63	63
"d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Nautella;__"	"spawn_night"	".L"	"spawn_night.L"	1.39538811272628	-0.576202780380651	0.176733721469988	8.41549052665869e-13	3.4523312313481e-10	8.41549052665869e-13	2.62662310202653e-10	NA	"abundance"	63	63
"d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Oceanospirillales;f__Saccharospirillaceae;g__Thalassolituus;s__uncultured_bacterium"	"hpf"	"hpf"	"hpf"	0.970161259158576	-0.332431224528071	0.132451288760601	2.92632584830699e-12	1.13378869256072e-09	2.92632584830699e-12	8.62615830617604e-10	NA	"abundance"	63	63
"d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Alteromonadales;f__Alteromonadaceae;g__Alteromonas;__"	"spawn_night"	".L"	"spawn_night.L"	1.96391057760481	-0.576202780380651	0.266120036992278	6.7301719752777e-12	2.47032733450456e-09	6.7301719752777e-12	1.87948907899071e-09	NA	"abundance"	63	63
"d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__Erythrobacter;__"	"spawn_night"	".L"	"spawn_night.L"	1.52009033065173	-0.576202780380651	0.215118958525058	1.52664547670156e-11	5.32341277725834e-09	1.52664547670156e-11	4.05019044968924e-09	NA	"abundance"	63	63
"d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Alteromonadales;f__Alteromonadaceae;__;__"	"spawn_night"	".L"	"spawn_night.L"	1.32003168411602	-0.576202780380651	0.200405353163745	6.49198472757462e-11	2.15595721381454e-08	6.49198472757462e-11	1.64030814116719e-08	NA	"abundance"	63	63
"d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Alteromonadales;f__Pseudoalteromonadaceae;g__Pseudoalteromonas;s__Pseudoalteromonas_phenolica"	"hpf"	"hpf"	"hpf"	1.00300946862337	-0.332431224528071	0.156603598744359	1.11044173856101e-10	3.52010031123839e-08	1.11044173856101e-10	2.67818357491123e-08	NA	"abundance"	63	63
"d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Leeuwenhoekiella;__"	"spawn_night"	".L"	"spawn_night.L"	2.79513000050855	-0.576202780380651	0.396133947464497	1.67278191298692e-10	4.86082544215449e-08	1.67278191298692e-10	3.69824201262858e-08	NA	"abundance"	63	55
"d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Alteromonadales;f__Pseudoalteromonadaceae;g__Algicola;__"	"hpf"	"hpf"	"hpf"	0.706763376162011	-0.332431224528071	0.11776015578322	1.62563629224621e-10	4.86082544215449e-08	1.62563629224621e-10	3.69824201262858e-08	NA	"abundance"	63	63
"d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Oceanospirillales;f__Nitrincolaceae;g__Neptuniibacter;__"	"spawn_night"	".L"	"spawn_night.L"	1.99819472381457	-0.576202780380651	0.305243963422916	1.76906933546661e-10	4.93499581821766e-08	1.76906933546661e-10	3.75467275759433e-08	NA	"abundance"	63	62
"d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Oceanospirillales;f__Nitrincolaceae;g__Amphritea;s__uncultured_bacterium"	"hpf"	"hpf"	"hpf"	0.692649457462245	-0.332431224528071	0.118657462628501	2.85778622988175e-10	7.66546198738283e-08	2.85778622988175e-10	5.83208220605869e-08	NA	"abundance"	63	63
"d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Oceanospirillales;f__Oceanospirillaceae;g__Oceanospirillum;s__uncultured_Oceanospirillum"	"spawn_night"	".L"	"spawn_night.L"	-3.60838439434599	-0.576202780380651	0.37902325529555	3.79622777657573e-10	9.80551574586636e-08	3.79622777657573e-10	7.46029058611513e-08	NA	"abundance"	63	62
"d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Alteromonadales;f__Pseudoalteromonadaceae;g__Algicola;s__uncultured_bacterium"	"spawn_night"	".L"	"spawn_night.L"	2.02262446730602	-0.576202780380651	0.326417372268045	6.71567246257609e-10	1.67268213407163e-07	6.71567246257609e-10	1.27261993165817e-07	NA	"abundance"	63	63
"d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Alteromonadales;f__Colwelliaceae;g__Thalassotalea;s__uncultured_marine"	"spawn_night"	".L"	"spawn_night.L"	1.82757693976943	-0.576202780380651	0.297705055931584	7.24644566574284e-10	1.71035727862071e-07	7.24644566574284e-10	1.3012841583541e-07	NA	"abundance"	63	61
"d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Alteromonadales;f__Pseudoalteromonadaceae;__;__"	"hpf"	"hpf"	"hpf"	1.25512195218114	-0.332431224528071	0.205162335030519	7.35743022062252e-10	1.71035727862071e-07	7.35743022062252e-10	1.3012841583541e-07	NA	"abundance"	63	63
"d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Oceanospirillales;f__Nitrincolaceae;g__Marinobacterium;s__Neptuniibacter_sp."	"spawn_night"	".L"	"spawn_night.L"	-3.50676841119188	-0.576202780380651	0.375714444866849	7.62085949901348e-10	1.71444755310064e-07	7.62085949901348e-10	1.30439614521824e-07	NA	"abundance"	63	63
"d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Alteromonadales;f__Pseudoalteromonadaceae;g__Algicola;s__Algicola_bacteriolytica"	"spawn_night"	".L"	"spawn_night.L"	-3.9395197020646	-0.576202780380651	0.439060400719812	8.22755863438829e-10	1.793093559882e-07	8.22755863438829e-10	1.36423206606451e-07	NA	"abundance"	63	63
"d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Alteromonadales;f__Pseudoalteromonadaceae;g__Psychrosphaera;__"	"spawn_night"	".L"	"spawn_night.L"	1.21086827803885	-0.576202780380651	0.210123762789635	9.29238908042862e-10	1.96379155899725e-07	9.29238908042862e-10	1.49410352911377e-07	NA	"abundance"	63	63
"d__Bacteria;p__Patescibacteria;c__Gracilibacteria;o__JGI_0000069-P22;f__JGI_0000069-P22;g__JGI_0000069-P22;s__uncultured_bacterium"	"spawn_night"	".L"	"spawn_night.L"	-4.32049989554815	-0.576202780380651	0.509532730415741	3.86028498056135e-09	7.86639665698427e-07	3.86028498056135e-09	5.9849585118954e-07	NA	"abundance"	63	57
"d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Alteromonadales;f__Alteromonadaceae;g__Aestuariibacter;s__Aestuariibacter_aggregatus"	"spawn_night"	".L"	"spawn_night.L"	0.752596351635671	-0.576202780380651	0.147675144122493	3.94786181523443e-09	7.86639665698427e-07	3.94786181523443e-09	5.9849585118954e-07	NA	"abundance"	63	63
"d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Oceanospirillales;f__Nitrincolaceae;__;__"	"spawn_night"	".L"	"spawn_night.L"	-2.62020833927971	-0.576202780380651	0.270435672245409	5.21000542708094e-09	1.00929382912396e-06	5.21000542708094e-09	7.67896911002541e-07	NA	"abundance"	63	63
