"feature"	"metadata"	"value"	"name"	"coef"	"null_hypothesis"	"stderr"	"pval_individual"	"qval_individual"	"pval_joint"	"qval_joint"	"error"	"model"	"N"	"N_not_zero"
"d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Alteromonadales;f__Colwelliaceae;g__Thalassotalea;__"	"stage"	".L"	"stage.L"	2.05684519837157	-0.595969393779104	0.176325864404158	2.77852568247956e-17	1.93895190639485e-13	2.77852568247956e-17	1.50839531587239e-13	NA	"abundance"	63	63
"d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Oceanospirillales;f__Nitrincolaceae;g__Amphritea;__"	"stage"	".L"	"stage.L"	1.64638801404833	-0.595969393779104	0.133807742266709	3.61812260943245e-17	1.93895190639485e-13	3.61812260943245e-17	1.50839531587239e-13	NA	"abundance"	63	63
"d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Oceanospirillales;f__Saccharospirillaceae;g__Litoribrevibacter;s__Litoribrevibacter_euphylliae"	"stage"	".L"	"stage.L"	1.89762954764076	-0.595969393779104	0.187683273644837	3.5388236610218e-15	1.26430373329439e-11	3.5388236610218e-15	9.83557056186658e-12	NA	"abundance"	63	63
"d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Nautella;__"	"stage"	".L"	"stage.L"	1.4590104940444	-0.595969393779104	0.145442461670189	5.93625953828875e-15	1.27249659462758e-11	5.93625953828875e-15	9.89930640605033e-12	NA	"abundance"	63	63
"d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Alteromonadales;f__Shewanellaceae;g__Psychrobium;s__uncultured_bacterium"	"stage"	".L"	"stage.L"	2.88612277517945	-0.595969393779104	0.284609118633265	5.26806360225343e-15	1.27249659462758e-11	5.26806360225343e-15	9.89930640605033e-12	NA	"abundance"	63	60
"d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Alteromonadales;f__Pseudoalteromonadaceae;g__Algicola;s__uncultured_bacterium"	"stage"	".L"	"stage.L"	2.59593460323271	-0.595969393779104	0.278219303712655	2.91610754938494e-14	5.20914011905129e-11	2.91610754938494e-14	4.05241745779526e-11	NA	"abundance"	63	63
"d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Alteromonadales;f__Colwelliaceae;g__Thalassotalea;s__uncultured_marine"	"stage"	".L"	"stage.L"	2.30380390346181	-0.595969393779104	0.247883177454922	4.79380469695262e-14	7.33999982027688e-11	4.79380469695262e-14	5.71010622331299e-11	NA	"abundance"	63	61
"d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Alteromonadales;f__Colwelliaceae;g__Thalassotalea;s__uncultured_Colwelliaceae"	"stage"	".L"	"stage.L"	1.72925342188368	-0.595969393779104	0.199616165040077	2.23253512704651e-13	2.99103893646056e-10	2.23253512704651e-13	2.32685973616422e-10	NA	"abundance"	63	61
"d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Oceanospirillales;f__Nitrincolaceae;g__Nitrincolaceae;s__uncultured_gamma"	"stage"	".L"	"stage.L"	1.90142919123363	-0.595969393779104	0.225774064075729	2.98208750449744e-13	3.5513348748004e-10	2.98208750449744e-13	2.76273840138885e-10	NA	"abundance"	63	63
"d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Alteromonadales;f__Pseudoalteromonadaceae;g__Algicola;__"	"stage"	".L"	"stage.L"	1.17179077311607	-0.595969393779104	0.151109089784808	1.78776359585387e-12	1.91612502203618e-09	1.78776359585387e-12	1.49063728622296e-09	NA	"abundance"	63	63
"d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Oceanospirillales;f__Saccharospirillaceae;g__Thalassolituus;s__uncultured_bacterium"	"stage"	".L"	"stage.L"	1.65595758755564	-0.595969393779104	0.216936018047705	3.1305051403236e-12	3.05025037218076e-09	3.1305051403236e-12	2.37292289636529e-09	NA	"abundance"	63	63
"d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Oceanospirillales;f__Nitrincolaceae;g__Amphritea;s__uncultured_bacterium"	"stage"	".L"	"stage.L"	1.25102867513116	-0.595969393779104	0.18758925683423	4.68963085863182e-11	4.18862196190132e-08	4.68963085863182e-11	3.25851184160601e-08	NA	"abundance"	63	63
"d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Nitrosococcales;f__Methylophagaceae;g__Marine_Methylotrophic_Group_3;s__uncultured_bacterium"	"leachate"	".L"	"leachate.L"	3.17610727861174	-0.159768670815341	0.347698705275689	2.37772797332883e-10	1.96034526293373e-07	2.37772797332883e-10	1.52503814166276e-07	NA	"abundance"	63	44
"d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Cognatishimia;s__uncultured_bacterium"	"stage"	".L"	"stage.L"	1.30152080449459	-0.595969393779104	0.216726250392156	6.16630204162856e-10	4.7207446630125e-07	6.16630204162856e-10	3.67247331593564e-07	NA	"abundance"	63	61
"d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;__;__"	"stage"	".L"	"stage.L"	1.36680566457271	-0.595969393779104	0.23040981602251	7.57592380555373e-10	5.41325008986166e-07	7.57592380555373e-10	4.2112035127138e-07	NA	"abundance"	63	63
"d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Alteromonadales;f__Pseudoalteromonadaceae;g__Pseudoalteromonas;s__Pseudoalteromonas_phenolica"	"stage"	".L"	"stage.L"	1.47694922816089	-0.595969393779104	0.25046178046461	1.03937604164156e-09	6.96252025894642e-07	1.03937604164156e-09	5.4164483970046e-07	NA	"abundance"	63	63
"d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Shimia;__"	"stage"	".L"	"stage.L"	1.81335416132592	-0.595969393779104	0.301741924695374	1.33392642112377e-09	8.41001375388506e-07	1.33392642112377e-09	6.54251676431177e-07	NA	"abundance"	63	62
"d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Cellvibrionales;f__Spongiibacteraceae;g__Spongiibacter;__"	"stage"	".L"	"stage.L"	2.08089916050795	-0.595969393779104	0.315155512986106	1.8263440129208e-09	1.08748639613807e-06	1.8263440129208e-09	8.46003132207426e-07	NA	"abundance"	63	50
"d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Alteromonadales;f__Pseudoalteromonadaceae;__;__"	"stage"	".L"	"stage.L"	1.96389555216561	-0.595969393779104	0.333230315645063	2.6352749164567e-09	1.48657245024121e-06	2.6352749164567e-09	1.15646959228505e-06	NA	"abundance"	63	63
"d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Tenacibaculum;s__Tenacibaculum_litopenaei"	"stage"	".L"	"stage.L"	1.75050874277726	-0.595969393779104	0.301159596285762	5.31477105044897e-09	2.71255791041486e-06	5.31477105044897e-09	2.11021719136398e-06	NA	"abundance"	63	55
"d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Alteromonadales;f__Alteromonadaceae;g__Aestuariibacter;s__Aestuariibacter_aggregatus"	"stage"	".L"	"stage.L"	0.568912514928224	-0.595969393779104	0.119148745987848	5.14707374884081e-09	2.71255791041486e-06	5.14707374884081e-09	2.11021719136398e-06	NA	"abundance"	63	63
"d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas;__"	"stage"	".L"	"stage.L"	-2.42155246001369	-0.595969393779104	0.243508454368608	1.55941928957485e-08	7.59720724802875e-06	1.55941928957485e-08	5.91019910748869e-06	NA	"abundance"	63	62
"d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Nitrosococcales;f__Methylophagaceae;g__Marine_Methylotrophic_Group_3;s__uncultured_bacterium"	"leachate"	".Q"	"leachate.Q"	-2.71616053906511	-0.127418067099283	0.331885856404679	1.84380382197026e-08	8.59212581038143e-06	1.84380382197026e-08	6.68418968156002e-06	NA	"abundance"	63	44
"d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Nitrosococcales;f__Methylophagaceae;g__Marine_Methylotrophic_Group_3;s__uncultured_bacterium"	"stage"	".L"	"stage.L"	1.71245626814879	-0.595969393779104	0.290905607981822	2.14007167887353e-08	9.55720343923605e-06	4.28014331194799e-08	1.4869931222926e-05	NA	"abundance"	63	44
"d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Alteromonadales;f__Alteromonadaceae;g__Alteromonadaceae;s__uncultured_gamma"	"stage"	".L"	"stage.L"	1.52047363403093	-0.595969393779104	0.295775894953936	6.47584446856372e-08	2.77632404056264e-05	6.47584446856372e-08	2.15982364715537e-05	NA	"abundance"	63	52
"d__Bacteria;p__Actinobacteriota;c__Acidimicrobiia;o__Actinomarinales;f__Actinomarinaceae;g__Candidatus_Actinomarina;__"	"stage"	".L"	"stage.L"	-2.50783572803385	-0.595969393779104	0.288096933377269	1.41668245655551e-07	5.84000098821615e-05	1.41668245655551e-07	4.54319166259995e-05	NA	"abundance"	63	60
"d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;__;__"	"stage"	".L"	"stage.L"	1.20077668807448	-0.595969393779104	0.267494147271886	1.58940145510046e-07	6.30933510954324e-05	1.58940145510046e-07	4.90830716023247e-05	NA	"abundance"	63	60
"d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Tropicibacter;s__Tropicibacter_phthalicicus"	"stage"	".L"	"stage.L"	1.16276135051028	-0.595969393779104	0.252951282489594	1.75111472775726e-07	6.70301701860797e-05	3.50222914887424e-07	0.000100695126356253	NA	"abundance"	63	52
"d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;__;__;__;__"	"stage"	".L"	"stage.L"	2.63951773910988	-0.595969393779104	0.504146922462689	2.89563414660099e-07	0.000107018644080239	2.89563414660099e-07	8.62278482655679e-05	NA	"abundance"	63	51
"d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Aquibacter;__"	"stage"	".L"	"stage.L"	1.76891540188816	-0.595969393779104	0.353703624525201	3.09562851707265e-07	0.000110596488153282	6.19125607585371e-07	0.000166524816646672	NA	"abundance"	63	47
"d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Tenacibaculum;__"	"stage"	".L"	"stage.L"	1.06057324782631	-0.595969393779104	0.25750707435404	4.51993985129914e-07	0.000156273275245884	4.51993985129914e-07	0.000125624194933774	NA	"abundance"	63	59
"d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Thalassobius;__"	"stage"	".L"	"stage.L"	0.988514481074381	-0.595969393779104	0.252894855372499	7.22251436017139e-07	0.000241909090350991	7.22251436017139e-07	0.000188191639797216	NA	"abundance"	63	61
"d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Escherichia-Shigella;__"	"stage"	".L"	"stage.L"	-2.1092338647745	-0.595969393779104	0.23479457219053	9.32098094933151e-07	0.000302734163075561	9.32098094933151e-07	0.00023551011865311	NA	"abundance"	63	54
"d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Cognatishimia;__"	"stage"	".L"	"stage.L"	0.920467555301208	-0.595969393779104	0.234396334644436	1.09784852561434e-06	0.000337689101725741	2.19569584595729e-06	0.000481781893778735	NA	"abundance"	63	52
"d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Cellvibrionales;f__Cellvibrionaceae;g__Aestuariicella;s__uncultured_bacterium"	"stage"	".L"	"stage.L"	1.03227873956149	-0.595969393779104	0.268701506914001	1.10273545068118e-06	0.000337689101725741	1.10273545068118e-06	0.000270429652581756	NA	"abundance"	63	61
"d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__SAR11_clade;f__Clade_II;g__Clade_II;s__unidentified_marine"	"stage"	".L"	"stage.L"	-1.76468682150506	-0.595969393779104	0.180486580052004	1.57213519196523e-06	0.000455409323986035	1.57213519196523e-06	0.000364123978627946	NA	"abundance"	63	61
"d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;__;__;__;__"	"stage"	".L"	"stage.L"	0.982271574155623	-0.595969393779104	0.26354472783887	1.55453665496393e-06	0.000455409323986035	1.55453665496393e-06	0.000364123978627946	NA	"abundance"	63	61
"d__Bacteria;__;__;__;__;__;__"	"stage"	".L"	"stage.L"	-1.72962373829549	-0.595969393779104	0.178263697459502	2.17551722675444e-06	0.000613610358851423	2.17551722675444e-06	0.000481781893778735	NA	"abundance"	63	63
"d__Bacteria;p__Patescibacteria;c__Gracilibacteria;o__JGI_0000069-P22;f__JGI_0000069-P22;g__JGI_0000069-P22;s__uncultured_bacterium"	"stage"	".L"	"stage.L"	1.91714247204791	-0.595969393779104	0.449570190704859	2.52893675821569e-06	0.000695003696783482	2.52893675821569e-06	0.000540673710000063	NA	"abundance"	63	57
"d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Pseudophaeobacter;__"	"stage"	".L"	"stage.L"	1.34921901665241	-0.595969393779104	0.327190534072412	2.71821119823946e-06	0.000728344690568263	5.4364150078068e-06	0.00113322070837733	NA	"abundance"	63	47
"d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Kordia;__"	"stage"	".L"	"stage.L"	1.38599850742714	-0.595969393779104	0.343889618203007	3.60360919391194e-06	0.000942036179032883	7.20720540182466e-06	0.00143080187239081	NA	"abundance"	63	49
"d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Alteromonadales;f__Colwelliaceae;g__Thalassotalea;s__Thalassotalea_montiporae"	"stage"	".L"	"stage.L"	2.85297485556084	-0.595969393779104	0.606596844490823	6.97898649517837e-06	0.00178097088703147	6.97898649517837e-06	0.00141928754626335	NA	"abundance"	63	38
