"feature"	"metadata"	"value"	"name"	"coef"	"null_hypothesis"	"stderr"	"pval_individual"	"qval_individual"	"pval_joint"	"qval_joint"	"error"	"model"	"N"	"N_not_zero"
"d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Alteromonadales;f__Colwelliaceae;g__Thalassotalea;__"	"hpf"	"hpf"	"hpf"	1.24849794871899	-0.341042180792785	0.113722179385735	5.27107960406255e-18	1.3739068987989e-14	5.27107960406255e-18	9.98869584969853e-15	NA	"abundance"	63	63
"d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Oceanospirillales;f__Nitrincolaceae;g__Amphritea;__"	"hpf"	"hpf"	"hpf"	0.941702808827474	-0.341042180792785	0.0841698306279193	4.61712533675096e-18	1.3739068987989e-14	4.61712533675096e-18	9.98869584969853e-15	NA	"abundance"	63	63
"d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Oceanospirillales;f__Saccharospirillaceae;g__Litoribrevibacter;s__Litoribrevibacter_euphylliae"	"hpf"	"hpf"	"hpf"	1.15796211961233	-0.341042180792785	0.119369834022697	5.0513459218534e-16	8.77755543020726e-13	5.0513459218534e-16	6.3815336812748e-13	NA	"abundance"	63	63
"d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Alteromonadales;f__Shewanellaceae;g__Psychrobium;s__uncultured_bacterium"	"hpf"	"hpf"	"hpf"	1.75035790614237	-0.341042180792785	0.179486066881077	2.18241325303122e-15	2.84423007201294e-12	2.18241325303122e-15	2.06783655724709e-12	NA	"abundance"	63	60
"d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Nautella;__"	"hpf"	"hpf"	"hpf"	0.824838831865327	-0.341042180792785	0.0947233875100121	7.23392226379698e-15	7.54208735223474e-12	7.23392226379698e-15	5.48331307595811e-12	NA	"abundance"	63	63
"d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Alteromonadales;f__Colwelliaceae;g__Thalassotalea;s__uncultured_marine"	"hpf"	"hpf"	"hpf"	1.38458542026473	-0.341042180792785	0.156135276731645	2.11424594714072e-14	1.83692735374076e-11	2.11424594714072e-14	1.33549868994389e-11	NA	"abundance"	63	61
"d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Alteromonadales;f__Colwelliaceae;g__Thalassotalea;s__uncultured_Colwelliaceae"	"hpf"	"hpf"	"hpf"	1.07585931362938	-0.341042180792785	0.124739241380067	2.61525566830609e-14	1.94761825698281e-11	2.61525566830609e-14	1.41597414041144e-11	NA	"abundance"	63	61
"d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Alteromonadales;f__Pseudoalteromonadaceae;g__Algicola;s__uncultured_bacterium"	"hpf"	"hpf"	"hpf"	1.43041097626626	-0.341042180792785	0.174962151710692	1.89897936801024e-13	1.23742243067967e-10	1.89897936801024e-13	8.99641475594852e-11	NA	"abundance"	63	63
"d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Oceanospirillales;f__Nitrincolaceae;g__Nitrincolaceae;s__uncultured_gamma"	"hpf"	"hpf"	"hpf"	1.04138620857068	-0.341042180792785	0.134705568007406	3.19734060528171e-13	1.85197073059262e-10	3.19734060528171e-13	1.34643565489085e-10	NA	"abundance"	63	63
"d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Oceanospirillales;f__Saccharospirillaceae;g__Thalassolituus;s__uncultured_bacterium"	"hpf"	"hpf"	"hpf"	0.97588562201015	-0.341042180792785	0.13242752622496	1.18447423945882e-12	6.17466421029883e-10	1.18447423945882e-12	4.48915736754893e-10	NA	"abundance"	63	63
"d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Alteromonadales;f__Pseudoalteromonadaceae;g__Algicola;__"	"hpf"	"hpf"	"hpf"	0.698200013296976	-0.341042180792785	0.117173387736148	6.82564605738821e-11	3.10997328348818e-08	6.82564605738821e-11	2.26103946756574e-08	NA	"abundance"	63	63
"d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Alteromonadales;f__Pseudoalteromonadaceae;g__Pseudoalteromonas;s__Pseudoalteromonas_phenolica"	"hpf"	"hpf"	"hpf"	0.998192425651475	-0.341042180792785	0.156565850305567	7.15896401340076e-11	3.10997328348818e-08	7.15896401340076e-11	2.26103946756574e-08	NA	"abundance"	63	63
"d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Oceanospirillales;f__Nitrincolaceae;g__Amphritea;s__uncultured_bacterium"	"hpf"	"hpf"	"hpf"	0.695356761070308	-0.341042180792785	0.118639127530332	1.31306710708453e-10	5.26539909940895e-08	1.31306710708453e-10	3.82809564296181e-08	NA	"abundance"	63	63
"d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Nitrosococcales;f__Methylophagaceae;g__Marine_Methylotrophic_Group_3;s__uncultured_bacterium"	"leachate"	".L"	"leachate.L"	3.65159222310287	-0.0887520301345578	0.436631819087175	3.04557849053578e-10	1.13404290508307e-07	3.04557849053578e-10	8.24481605652186e-08	NA	"abundance"	63	44
"d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Alteromonadales;f__Pseudoalteromonadaceae;__;__"	"hpf"	"hpf"	"hpf"	1.24614282579693	-0.341042180792785	0.205080839127564	6.84184888681027e-10	2.37777054979613e-07	6.84184888681027e-10	1.72870715206739e-07	NA	"abundance"	63	63
"d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Cognatishimia;s__uncultured_bacterium"	"hpf"	"hpf"	"hpf"	0.624130896064346	-0.341042180792785	0.125630685577452	4.10129472707164e-09	1.33625308826403e-06	4.10129472707164e-09	9.71494188475095e-07	NA	"abundance"	63	61
"d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;__;__"	"hpf"	"hpf"	"hpf"	0.65487876561468	-0.341042180792785	0.132958888788215	5.48733648550157e-09	1.58919361660665e-06	5.48733648550157e-09	1.15538918222505e-06	NA	"abundance"	63	63
"d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Alteromonadales;f__Alteromonadaceae;g__Aestuariibacter;s__Aestuariibacter_aggregatus"	"hpf"	"hpf"	"hpf"	0.328147898570123	-0.341042180792785	0.0791273611781622	5.44799415173082e-09	1.58919361660665e-06	5.44799415173082e-09	1.15538918222505e-06	NA	"abundance"	63	63
"d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Aquibacter;__"	"hpf"	"hpf"	"hpf"	1.12452723086167	-0.341042180792785	0.190121241647322	6.19568074972519e-09	1.69989914464828e-06	1.23913614610639e-08	2.34816299687161e-06	NA	"abundance"	63	47
"d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Shimia;__"	"hpf"	"hpf"	"hpf"	0.902123007039207	-0.341042180792785	0.17644625438026	1.11902008999431e-08	2.91672586457017e-06	1.11902008999431e-08	2.2321506005676e-06	NA	"abundance"	63	62
"d__Bacteria;p__Actinobacteriota;c__Acidimicrobiia;o__Actinomarinales;f__Actinomarinaceae;g__Candidatus_Actinomarina;__"	"hpf"	"hpf"	"hpf"	-1.56423495033005	-0.341042180792785	0.174856718727182	1.68581810214442e-08	4.18484274594231e-06	1.68581810214442e-08	3.04250028910826e-06	NA	"abundance"	63	60
"d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Alteromonadales;f__Alteromonadaceae;g__Alteromonadaceae;s__uncultured_gamma"	"hpf"	"hpf"	"hpf"	0.962862487674789	-0.341042180792785	0.182171886186467	2.03417417450993e-08	4.82006816896376e-06	4.06834830764121e-08	6.42460003581674e-06	NA	"abundance"	63	52
"d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Cellvibrionales;f__Spongiibacteraceae;g__Spongiibacter;__"	"hpf"	"hpf"	"hpf"	0.975306730462443	-0.341042180792785	0.183484452239112	2.2342502044186e-08	5.06397665897137e-06	4.46850035891845e-08	6.77424654412037e-06	NA	"abundance"	63	50
"d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Alteromonadales;f__Colwelliaceae;g__Thalassotalea;s__Thalassotalea_montiporae"	"hpf"	"hpf"	"hpf"	1.99344849812099	-0.341042180792785	0.313349521192288	2.44841799228308e-08	5.10544119750868e-06	2.44841799228308e-08	4.03456703945778e-06	NA	"abundance"	63	38
"d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Nitrosococcales;f__Methylophagaceae;g__Marine_Methylotrophic_Group_3;s__uncultured_bacterium"	"leachate"	".Q"	"leachate.Q"	-3.08812597731306	-0.189315208502858	0.409314547054594	2.36514426924483e-08	5.10544119750868e-06	2.36514426924483e-08	4.03456703945778e-06	NA	"abundance"	63	44
"d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Tenacibaculum;s__Tenacibaculum_litopenaei"	"hpf"	"hpf"	"hpf"	0.905850340917142	-0.341042180792785	0.185384786997807	5.67047600877106e-08	1.1369304397586e-05	1.13409516959991e-07	1.6531618049168e-05	NA	"abundance"	63	55
"d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas;__"	"hpf"	"hpf"	"hpf"	-1.39246433148526	-0.341042180792785	0.167082688763901	1.92027256941252e-07	3.70754848309165e-05	1.92027256941252e-07	2.69549371780498e-05	NA	"abundance"	63	62
"d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;__;__;__;__"	"hpf"	"hpf"	"hpf"	1.35934377289549	-0.341042180792785	0.282401238980566	4.85053635333576e-07	9.03065928926405e-05	4.85053635333576e-07	6.56554742112234e-05	NA	"abundance"	63	51
"d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__SAR11_clade;f__Clade_II;g__Clade_II;s__unidentified_marine"	"hpf"	"hpf"	"hpf"	-1.07259731519056	-0.341042180792785	0.119057851126122	8.0436115431335e-07	0.000144590851635707	8.0436115431335e-07	0.000105121681891296	NA	"abundance"	63	61
"d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Tropicibacter;s__Tropicibacter_phthalicicus"	"hpf"	"hpf"	"hpf"	0.608690705067526	-0.341042180792785	0.15943826496487	1.06398080492066e-06	0.00018488439786838	2.12796047778617e-06	0.000268832340360319	NA	"abundance"	63	52
"d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;__;__"	"hpf"	"hpf"	"hpf"	0.62801541328958	-0.341042180792785	0.166940323586713	1.19385887370422e-06	0.000200760848665164	2.38771632210942e-06	0.000291917576154668	NA	"abundance"	63	60
"d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Cognatishimia;__"	"hpf"	"hpf"	"hpf"	0.433493082440746	-0.341042180792785	0.129416978374545	1.8066962697837e-06	0.00029432211419945	3.61338927541598e-06	0.00041499228344929	NA	"abundance"	63	52
"d__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Corynebacteriales;f__Corynebacteriaceae;g__Corynebacterium;__"	"hpf"	"hpf"	"hpf"	-1.24364061248694	-0.341042180792785	0.161418031696232	3.08823697907888e-06	0.000487847859755703	3.08823697907888e-06	0.000365763067209654	NA	"abundance"	63	57
"d__Bacteria;p__Patescibacteria;c__Gracilibacteria;o__JGI_0000069-P22;f__JGI_0000069-P22;g__JGI_0000069-P22;s__uncultured_bacterium"	"hpf"	"hpf"	"hpf"	1.11639719164379	-0.341042180792785	0.274533370191887	3.84310496464119e-06	0.000589238417078662	7.6861951598266e-06	0.000832305133021224	NA	"abundance"	63	57
"d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;__;__;__;__"	"hpf"	"hpf"	"hpf"	0.524916738718156	-0.341042180792785	0.159364315998923	4.18391553420177e-06	0.000623164333708394	8.36781356325434e-06	0.000880944816798165	NA	"abundance"	63	61
"d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Nitrosococcales;f__Methylophagaceae;g__Marine_Methylotrophic_Group_3;s__uncultured_bacterium"	"hpf"	"hpf"	"hpf"	0.911327610566425	-0.341042180792785	0.22755532884123	4.53944855085579e-06	0.000657337369322534	9.07887649511843e-06	0.000929971403148617	NA	"abundance"	63	44
