"feature"	"metadata"	"value"	"name"	"coef"	"null_hypothesis"	"stderr"	"pval_individual"	"qval_individual"	"pval_joint"	"qval_joint"	"error"	"model"	"N"	"N_not_zero"
"d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Alteromonadales;f__Colwelliaceae;g__Thalassotalea;s__Thalassotalea_ganghwensis"	"hpf"	"hpf"	"hpf"	10.3065601970862	-0.195136931835777	0.0194984003548372	0	0	0	0	NA	"prevalence"	63	50
"d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Oceanospirillales;f__Nitrincolaceae;g__Amphritea;__"	"hpf"	"hpf"	"hpf"	0.94912158837474	-0.40023151184998	0.0761916450010425	4.52815909232353e-21	2.37501944392369e-18	4.52815909232353e-21	1.68900334143668e-18	NA	"abundance"	63	63
"d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Alteromonadales;f__Colwelliaceae;g__Thalassotalea;__"	"hpf"	"hpf"	"hpf"	1.18719054585827	-0.40023151184998	0.105096178928666	9.16057636189127e-20	3.20314820120798e-17	9.16057636189127e-20	2.27792998865696e-17	NA	"abundance"	63	63
"d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Oceanospirillales;f__Saccharospirillaceae;g__Litoribrevibacter;s__Litoribrevibacter_euphylliae"	"hpf"	"hpf"	"hpf"	1.11709957177809	-0.40023151184998	0.1087902202148	4.46164837317565e-18	1.17006728586531e-15	4.46164837317565e-18	8.32097421597258e-16	NA	"abundance"	63	63
"d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Nautella;__"	"hpf"	"hpf"	"hpf"	0.851398381369865	-0.40023151184998	0.0861291425954988	7.21930906978005e-18	1.51461104283985e-15	7.21930906978005e-18	1.07712091321118e-15	NA	"abundance"	63	63
"d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Alteromonadales;f__Shewanellaceae;g__Psychrobium;s__uncultured_bacterium"	"hpf"	"hpf"	"hpf"	1.65906856816769	-0.40023151184998	0.164354730257214	9.24782070883519e-17	1.61682732059469e-14	9.24782070883519e-17	1.14981237479851e-14	NA	"abundance"	63	60
"d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Alteromonadales;f__Colwelliaceae;g__Thalassotalea;s__uncultured_marine"	"hpf"	"hpf"	"hpf"	1.35205771117197	-0.40023151184998	0.138955437175789	1.08274036364235e-16	1.62256377351546e-14	1.08274036364235e-16	1.15389187325313e-14	NA	"abundance"	63	61
"d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Alteromonadales;f__Pseudoalteromonadaceae;g__Algicola;s__uncultured_bacterium"	"hpf"	"hpf"	"hpf"	1.50014250374417	-0.40023151184998	0.159790369716336	3.82536555811508e-16	5.0160105880784e-14	3.82536555811508e-16	3.56715338294231e-14	NA	"abundance"	63	63
"d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Oceanospirillales;f__Nitrincolaceae;g__Nitrincolaceae;s__uncultured_gamma"	"hpf"	"hpf"	"hpf"	1.1029379773175	-0.40023151184998	0.123422069599856	4.51685520163154e-16	5.26464567390165e-14	4.51685520163154e-16	3.74397108935236e-14	NA	"abundance"	63	63
"d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Alteromonadales;f__Colwelliaceae;g__Thalassotalea;s__uncultured_Colwelliaceae"	"hpf"	"hpf"	"hpf"	1.00034275113706	-0.40023151184998	0.115431396388559	1.36304654516751e-15	1.42983582588072e-13	1.36304654516751e-15	1.01683272269496e-13	NA	"abundance"	63	61
"d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Oceanospirillales;f__Saccharospirillaceae;g__Thalassolituus;s__uncultured_bacterium"	"hpf"	"hpf"	"hpf"	0.963417680507635	-0.40023151184998	0.119889809352119	8.53165395346658e-15	8.13609545198767e-13	8.53165395346658e-15	5.78601259026006e-13	NA	"abundance"	63	63
